QT9 Document Code,Title,Job Function,Team Name
CO-IT-SOP-044,IT Management Back Up and Support,QC Scientist II,Quality Control
CO-QA-POL-015,Policy for the use of Electronic Signatures within binx health,QC Scientist II,Quality Control
CO-QA-POL-019,Quality Policy,QC Scientist II,Quality Control
CO-QA-POL-021,Quality Manual,QC Scientist II,Quality Control
CO-QA-SOP-012,Annual Quality Objectives ,QC Scientist II,Quality Control
CO-QA-SOP-043,Training Procedure,QC Scientist II,Quality Control
CO-IT-POL-022,Access Control Policy,QC Scientist II,Quality Control
CO-IT-POL-023,Asset Management Policy,QC Scientist II,Quality Control
CO-IT-POL-024,Business Continuity and Disaster Recovery,QC Scientist II,Quality Control
CO-IT-POL-025,Code of Conduct,QC Scientist II,Quality Control
CO-IT-POL-026,Cryptography Policy,QC Scientist II,Quality Control
CO-IT-POL-027,Human Resource Security Policy,QC Scientist II,Quality Control
CO-IT-POL-028,Information Security Policy,QC Scientist II,Quality Control
CO-IT-POL-029,Information Security Roles and Responsibilities,QC Scientist II,Quality Control
CO-IT-POL-030,Physical Security Policy,QC Scientist II,Quality Control
CO-IT-POL-031,Responsible Disclosure Policy,QC Scientist II,Quality Control
CO-IT-POL-032,Risk Management ,QC Scientist II,Quality Control
CO-IT-POL-033,Third Party Management,QC Scientist II,Quality Control
CO-QA-SOP-139,Change Management,QC Scientist II,Quality Control
CO-QA-SOP-140,Document Control & Control of Quality Records,QC Scientist II,Quality Control
CO-QA-SOP-026,Use of Sharepoint,QC Scientist II,Quality Control
CO-QA-SOP-030,Accessing and Finding Documents in QT9,QC Scientist II,Quality Control
CO-QA-SOP-031,Revising and Introducing Documents in QT9,QC Scientist II,Quality Control
CO-QA-SOP-098,Document Matrix,QC Scientist II,Quality Control
CO-QA-SOP-237,QT9 - Periodic Review and Making Documents Obsolete,QC Scientist II,Quality Control
CO-QA-SOP-005,Document and Records Archiving,QC Scientist II,Quality Control
CO-QA-SOP-003,Non Conformance Procedure,QC Scientist II,Quality Control
CO-QA-SOP-011,Supplier Corrective Action Response Procedure,QC Scientist II,Quality Control
CO-QA-SOP-093,CAPA Procedure,QC Scientist II,Quality Control
CO-QA-SOP-099,Deviation procedure,QC Scientist II,Quality Control
CO-QA-SOP-345,Tools for Root Cause Analysis,QC Scientist II,Quality Control
CO-QA-SOP-007,Correction- Removal- and Recall Procedure ,QC Scientist II,Quality Control
CO-QA-SOP-076,Product Complaint Handling,QC Scientist II,Quality Control
CO-QA-SOP-283,Product Risk Management,QC Scientist II,Quality Control
CO-QA-SOP-284,FMEA Procedure,QC Scientist II,Quality Control
CO-QA-SOP-285,Hazard Analysis Procedure,QC Scientist II,Quality Control
CO-QA-SOP-016,Identification and Traceability,QC Scientist II,Quality Control
CO-CA-POL-009,Policy for Verification and Validation,QC Team Lead_Manager,Quality Control
CO-CA-SOP-081,Collection of Human samples for QA purposes,QC Team Lead_Manager,Quality Control
CO-CS-POL-012,Policy for Customer Feedback and Device Vigilance,QC Team Lead_Manager,Quality Control
CO-DES-SOP-005,Critical to Quaity and Reagent Design Control ,QC Team Lead_Manager,Quality Control
CO-DES-SOP-029,Design and Development Procedure,QC Team Lead_Manager,Quality Control
CO-DES-SOP-041,Design Review Work Instruction,QC Team Lead_Manager,Quality Control
CO-DES-SOP-146,Experimental Planning and Review,QC Team Lead_Manager,Quality Control
CO-DES-SOP-243,CE Mark/Technical File Procedure,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-001,General Chemicals,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-002,Oxidising Agents,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-003,Flammable Materials,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-004,Chlorinated Solvents,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-005,Corrosive Bases,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-006,Corrosive Acids,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-007,COSHH assessment for general Hazard Group 2 organisms,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-008,COSHH assessment for Hazard Group 2 respiratory pathogens,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-009,COSHH Risk Assessment for Hazard Group 1 Pathogens,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-010,COSHH Risk assessment for clinical samples,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-012,Inactivated Micro-organisms,QC Team Lead_Manager,Quality Control
CO-H&S-COSHH-013,COSHH risk assessment form for dry ice,QC Team Lead_Manager,Quality Control
CO-H&S-P-001,Health & Safety Policy,QC Team Lead_Manager,Quality Control
CO-H&S-P-002,PAT Policy,QC Team Lead_Manager,Quality Control
CO-H&S-P-003,Stress Policy ,QC Team Lead_Manager,Quality Control
CO-H&S-PRO-001,Health and Safety Fire Related Procedures,QC Team Lead_Manager,Quality Control
CO-H&S-PRO-002,Chemical COSHH Guidance,QC Team Lead_Manager,Quality Control
CO-H&S-PRO-003,Health and Safety Manual Handling,QC Team Lead_Manager,Quality Control
CO-H&S-PRO-004,Health & Safety Incident and Near Miss Reporting Procedure,QC Team Lead_Manager,Quality Control
CO-H&S-RA-001,Risk Assessment for binx Health office and non-laboratory area,QC Team Lead_Manager,Quality Control
CO-H&S-RA-002,Risk Assessment for use of Microorganisms,QC Team Lead_Manager,Quality Control
CO-H&S-RA-003,Risk Assessment for laboratory areas (excluding Microbiology and Pilot Line),QC Team Lead_Manager,Quality Control
CO-H&S-RA-004,Risk Assessment for� io� reader / assay development tools,QC Team Lead_Manager,Quality Control
CO-H&S-RA-005,Dangerous and Explosive Atmosphere Risk Assessment,QC Team Lead_Manager,Quality Control
CO-H&S-RA-006,Risk Assessment for use of UV irradiation in the binx health Laboratories,QC Team Lead_Manager,Quality Control
CO-H&S-RA-007,RA Pilot Line Lab Area,QC Team Lead_Manager,Quality Control
CO-H&S-RA-008,Risk Assessment for binx Health Employees,QC Team Lead_Manager,Quality Control
CO-H&S-RA-009,Risk Assessment for use of Chemicals / Microorganisms,QC Team Lead_Manager,Quality Control
CO-H&S-RA-010,Risk Assessment for work related stress,QC Team Lead_Manager,Quality Control
CO-H&S-RA-011,Covid-19 Risk Assessment binx Health ltd,QC Team Lead_Manager,Quality Control
CO-H&S-RA-013,Fire Risk Assessment for Derby Court,QC Team Lead_Manager,Quality Control
CO-HR-POL-007,Training Policy,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-002,Agilent Bioanalyzer SOP for RNA 6000 Pico and Nano Kits,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-003,Validation of Temperature Controlled Equipemnt,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-004,Use of the Bolt Mini Gel Tank for protein Electrophoresis,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-006,Esco Laminar Flow Cabinet,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-010,Reagent Deposition and Immobilisation (Pilot Line),QC Team Lead_Manager,Quality Control
CO-LAB-SOP-011,Eppendorf 5424 Centrifuge,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-012,Binder KBF-115 Oven,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-013,Balance calibration,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-014,Thermo Orion Star pH meter,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-016,Use of the Peqlab thermal cyclers,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-019,LMS Programmable Incubator,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-078,Preparation of Bacterial Stocks,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-079,Use and cleaning of the ClassII Microbiology Safety Cabinet,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-080,Agilent Bioanalyzer SOP,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-082,Use of Rotary Vane Anemometer,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-097,Temperature monitoring SOP,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-103,Environmental Control in the Laboratory,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-108,Laboratory cleaning SOP,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-129,Operation of the Prior Autoclave,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-130,Heat Detection Rig Work Instructions,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-131,Pipette Use and Calibration,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-135,Use and Completion of MFG documents,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-136,Solution preparation SOP,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-137,Monitoring Variable Temperature Apparatus,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-138,Use of temperature and humidity loggers,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-145,Storage and Safe handling of Biohazardous Materials,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-148,Reagent Aliquot SOP,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-149,Introducing New Laboratory Equipment,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-150,-80 Freezer Temperature Monitoring,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-151,Management and Control of Critical and Controlled equipment,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-152,Reporting & Recording Instrument Failures ,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-153,Use of UV cabinets,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-155,Lab book write up,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-156,Lab rough notes,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-158,Use of NanoDrop SP2000 Spectrophotometer for quantifying nucleic acid and protein samples,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-159,Use of the Rotorgene Q,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-163,Running End to End CT cartridges on io Readers,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-168,Janway 3510 model pH Meter,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-175,Out of Hours Temperature Monitoring ,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-176,SOP to provide guidance for IQC's,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-178,Signal Analyser,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-179,Cleaning Procedure for Microbiolgy lab,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-180,Reconstituton of Lyophilised Materials,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-182,Limited Laboratory Access Procedure,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-184,Pilot Line Blister Filling and Sealing Procedure,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-241,Ordering of New Reagents and Chemicals,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-287,Introduction of New microorganisms SOP,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-289,Details of Standard Assays for use with CT-NG Project,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-290,Running Clinical Samples in io Readers,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-291,Preparation of 10X and 1X TAE,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-292,Preparation of TSB and TSA,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-295,Environmental Contamination Monitoring,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-300,Preparation of Sub-circuit cards for voltammetric detection,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-301,Preparation of BHI Broth ,QC Team Lead_Manager,Quality Control
CO-LAB-SOP-302,Preparation and use of agarose gels,QC Team Lead_Manager,Quality Control
CO-OPS-POL-008,Policy for Purchasing and Management of Suppliers,QC Team Lead_Manager,Quality Control
CO-OPS-POL-011,WEEE Policy,QC Team Lead_Manager,Quality Control
CO-OPS-PTL-048,IO Release Procedure for Refurbished and Reworked Readers,QC Team Lead_Manager,Quality Control
CO-OPS-SOP-002,Planning for Process Validation,QC Team Lead_Manager,Quality Control
CO-OPS-SOP-034,Test Method Validation,QC Team Lead_Manager,Quality Control
CO-OPS-SOP-188,Process Validation,QC Team Lead_Manager,Quality Control
CO-OPS-SOP-192,Verification Testing Process SOP,QC Team Lead_Manager,Quality Control
CO-OPS-SOP-200,Chlamydia trachomatis and Neisseria gonorrhoeae positive daily controls,QC Team Lead_Manager,Quality Control
CO-OPS-URS-002,URS for temperature monitoring system,QC Team Lead_Manager,Quality Control
CO-PRD1-SOP-268,Transfer of reagent QC samples,QC Team Lead_Manager,Quality Control
CO-QA-POL-006,Policy for Document Control and Change Management,QC Team Lead_Manager,Quality Control
CO-QA-POL-010,Policy for Control of Infrastructure Environment and Equipment,QC Team Lead_Manager,Quality Control
CO-QA-POL-013,Policy for Complaints and Vigilance,QC Team Lead_Manager,Quality Control
CO-QA-POL-014,Poilcy for Control of Non Conformance ,QC Team Lead_Manager,Quality Control
CO-QA-POL-020,Risk Management Policy,QC Team Lead_Manager,Quality Control
CO-QA-SOP-004,Internal Audit,QC Team Lead_Manager,Quality Control
CO-QA-SOP-014,Quality Planning Procedure,QC Team Lead_Manager,Quality Control
CO-QA-SOP-015,Competence of Atlas Auditors,QC Team Lead_Manager,Quality Control
CO-QA-SOP-024,Sharepoint Administration,QC Team Lead_Manager,Quality Control
CO-QA-SOP-025,Management Review,QC Team Lead_Manager,Quality Control
CO-QA-SOP-028,Quality Records,QC Team Lead_Manager,Quality Control
CO-QA-SOP-077,Supplier Audit Procedure,QC Team Lead_Manager,Quality Control
CO-QA-SOP-147,Managing an External Regulatory Visit,QC Team Lead_Manager,Quality Control
CO-QA-SOP-244,QT9 Administration,QC Team Lead_Manager,Quality Control
CO-QA-SOP-267,Post Market Surveillance,QC Team Lead_Manager,Quality Control
CO-QA-SOP-274,Applicable Standards Management Procedure,QC Team Lead_Manager,Quality Control
CO-QA-SOP-326,Vigilance and Medical Reporting Procedure,QC Team Lead_Manager,Quality Control
CO-QC-COP-001,Quality Control Laboratory Code of Practice,QC Team Lead_Manager,Quality Control
CO-QC-COP-002 ,CL2 Microbiology Lab Code of Practice,QC Team Lead_Manager,Quality Control
CO-QC-JA-004,Use of CO-QC-T-155: CTNG QC Cartridge Analysis Module,QC Team Lead_Manager,Quality Control
CO-QC-JA-011,Use of CO-QC-T-118: Detection Reagent Analysis Spreadsheet,QC Team Lead_Manager,Quality Control
CO-QC-JA-012,A Guide to QC Cartridge inspections,QC Team Lead_Manager,Quality Control
CO-QC-LAB-299,io reader interface barcode scan rate ,QC Team Lead_Manager,Quality Control
CO-QC-POL-018,Quality Control Policy,QC Team Lead_Manager,Quality Control
CO-QC-QCP-039,T7 Exonuclease,QC Team Lead_Manager,Quality Control
CO-QC-QCP-052,IC DNA in TE Buffer - Raw Material qPCR test,QC Team Lead_Manager,Quality Control
CO-QC-QCP-053,NG2 Plasmid Quantification - qPCR Test (Part No. 0347,QC Team Lead_Manager,Quality Control
CO-QC-QCP-054,NG1 Plasmid Quantification - qPCR Test (Part No. 0346),QC Team Lead_Manager,Quality Control
CO-QC-QCP-055,CT Plasmid Quantification - qPCR Test (Part No. 0348),QC Team Lead_Manager,Quality Control
CO-QC-QCP-056,CTNG Cartridge QCP ,QC Team Lead_Manager,Quality Control
CO-QC-QCP-057,CTNG CTIC- NG1IC and NG2IC Detection Reagents QC test,QC Team Lead_Manager,Quality Control
CO-QC-QCP-058,Material Electrochemical Signal Interference test,QC Team Lead_Manager,Quality Control
CO-QC-QCP-059,ct/ng Collection Kit Batch Release,QC Team Lead_Manager,Quality Control
CO-QC-QCP-060,CT/NG Relabelled cartridge release procedure,QC Team Lead_Manager,Quality Control
CO-QC-QCP-061,Electrode testing,QC Team Lead_Manager,Quality Control
CO-QC-QCP-062,QC release procedure for the Io Reader,QC Team Lead_Manager,Quality Control
CO-QC-QCP-063,QCP For CTNG NG2-IC Detection Reagent Revision 2,QC Team Lead_Manager,Quality Control
CO-QC-QCP-064,QCP For CTNG NG1-IC Detection Reagent Revision 2,QC Team Lead_Manager,Quality Control
CO-QC-QCP-065,QCP For CTNG CT-IC Detection Reagent Revision 2,QC Team Lead_Manager,Quality Control
CO-QC-QCP-066,QCP For CTNG NGIC Primer Passivation Reagent Revision 1,QC Team Lead_Manager,Quality Control
CO-QC-QCP-067,QCP For CTNG CTIC Primer Passivation Reagent Revision 1,QC Team Lead_Manager,Quality Control
CO-QC-QCP-068,QCP For CTNG TaqUNG Reagent Revision 1,QC Team Lead_Manager,Quality Control
CO-QC-QCP-069,QCP For CTNG IC DNA Formulation,QC Team Lead_Manager,Quality Control
CO-QC-QCP-070,Enzymatics UNG 50U/uL QCP,QC Team Lead_Manager,Quality Control
CO-QC-QCP-071,Taq-B raw material,QC Team Lead_Manager,Quality Control
CO-QC-SOP-012,Quality Control Out of Specification Results Procedure,QC Team Lead_Manager,Quality Control
CO-QC-SOP-021,Use of Stuart SRT6D Roller Mixer,QC Team Lead_Manager,Quality Control
CO-QC-SOP-094,Procedure to control chemical and biological spillages,QC Team Lead_Manager,Quality Control
CO-QC-SOP-154,QC Laboratory Cleaning SOP,QC Team Lead_Manager,Quality Control
CO-QC-SOP-171,Quality Control Rounding procedure,QC Team Lead_Manager,Quality Control
CO-QC-SOP-173,Laboratory Investigation Procedure,QC Team Lead_Manager,Quality Control
CO-QC-SOP-185,Use of the SB3 Rotator,QC Team Lead_Manager,Quality Control
CO-QC-SOP-282,QC Sample Handling and Retention Procedure,QC Team Lead_Manager,Quality Control
CO-QC-SOP-286,Procedure for io Release,QC Team Lead_Manager,Quality Control
CO-QC-SOP-293,dPCR quantification of CT & NG Vircell inputs,QC Team Lead_Manager,Quality Control
CO-QC-SOP-294,Standardised Method for CT Dilutions ,QC Team Lead_Manager,Quality Control
CO-SUP-POL-017,Policy for Customer Interface- Order Handling- Product Storage & Distribution,QC Team Lead_Manager,Quality Control
CO-SUP-POL-034,Supply Team Policy for Oak House Production Suite Operations,QC Team Lead_Manager,Quality Control
CO-SUP-SOP-013,Customer Returns,QC Team Lead_Manager,Quality Control
CO-SUP-SOP-025,quality Control,QC Team Lead_Manager,Quality Control
CO-SUP-SOP-037,Complete QC Inspections,QC Team Lead_Manager,Quality Control
CO-SUP-SOP-038,Change of Stock (QC release),QC Team Lead_Manager,Quality Control
CO-SUP-SOP-048,Raise PO Non Stock and Services,QC Team Lead_Manager,Quality Control
CO-SUP-SOP-049,Receive non sock PO ,QC Team Lead_Manager,Quality Control
CO-SUP-SOP-050,Raise PO - Stock Item,QC Team Lead_Manager,Quality Control
CO-SUP-SOP-051,Receive Stock Purchase Orders,QC Team Lead_Manager,Quality Control
